"","id","highway","cycleway","access","foot","bicycle","oneway","routeId","routingFactorId"
"281978",13267758,"residential",NA,"yes","yes","yes","no",0,377
"281979",13267759,"footway",NA,"no","designated","dismount","no",0,185
"281980",13267762,"service",NA,"yes","yes","yes","no",0,436
"281981",13267763,"footway",NA,"no","designated","dismount","no",0,185
"281982",13267766,"service",NA,"yes","yes","yes","no",0,436
"281983",13267768,"service",NA,"yes","yes","yes","no",0,436
"281984",13267770,"steps",NA,"no","yes","dismount","no",0,570
"281985",13267771,"residential",NA,"yes","yes","yes","no",0,377
"281986",13267772,"residential",NA,"yes","yes","yes","no",3179002,186
"281987",13267774,"residential",NA,"yes","yes","yes","no",0,377
"281988",13267777,"residential",NA,"yes","yes","yes","no",0,377
"281989",13267779,"residential",NA,"yes","yes","yes","no",0,377
"281990",13267781,"footway",NA,"no","designated","dismount","no",0,185
"281991",13267782,"footway",NA,"no","designated","dismount","no",0,185
"281992",13267786,"footway",NA,"no","designated","dismount","no",0,185
"281993",13267787,"footway",NA,"no","designated","dismount","no",0,185
"281994",13267788,"footway",NA,"no","designated","dismount","no",0,185
"281995",13267791,"footway",NA,"no","designated","dismount","no",0,185
"281996",13267795,"cycleway","track","yes","yes","designated","no",0,186
"281997",13267796,"residential",NA,"yes","yes","yes","no",0,377
"281998",13267799,"residential",NA,"yes","yes","yes","no",0,377
"281999",13267800,"residential",NA,"yes","yes","yes","no",0,377
"282000",13267803,"footway",NA,"no","designated","dismount","no",0,185
"282001",13267804,"footway",NA,"no","designated","dismount","no",0,185
"282002",13267805,"footway",NA,"no","designated","dismount","no",0,185
"282003",13267808,"residential",NA,"yes","yes","yes","no",0,377
"282004",13267810,"footway",NA,"no","designated","dismount","no",0,185
"282005",13267813,"footway",NA,"no","designated","dismount","no",0,185
"282006",13267816,"residential",NA,"yes","yes","yes","no",0,377
"282007",13267820,"footway",NA,"no","designated","dismount","no",0,185
"282008",13267823,"residential",NA,"yes","yes","yes","no",0,377
"282009",13267824,"residential",NA,"yes","yes","yes","no",0,377
"282010",13267826,"residential",NA,"yes","yes","yes","no",0,377
"282011",13267827,"residential",NA,"yes","yes","yes","no",0,377
"282012",13267829,"residential",NA,"yes","yes","yes","no",0,377
"282013",13267831,"residential",NA,"yes","yes","yes","no",0,377
"282014",13267832,"residential",NA,"yes","yes","yes","no",0,377
"282015",13267833,"footway",NA,"no","designated","dismount","no",0,185
"282532",13531775,"residential",NA,"yes","yes","yes","no",0,377
"282533",13531776,"cycleway","track","yes","yes","designated","no",0,186
"283371",13765493,"service",NA,"yes","yes","yes","no",0,436
"283372",13765495,"bridleway",NA,NA,"yes","yes","no",0,104
"283373",13765496,"track",NA,"yes","yes","yes","no",0,227
"283374",13765500,"footway",NA,"no","designated","dismount","no",0,185
"283375",13765501,"footway",NA,"no","designated","dismount","no",0,185
"283413",13768633,"footway",NA,"no","designated","dismount","no",0,185
"283414",13768635,"track",NA,"yes","yes","yes","no",0,227
"283415",13768637,"service",NA,"yes","yes","yes","no",0,436
"283416",13768638,"unclassified",NA,"yes","yes","yes","no",0,337
"283417",13768640,"residential",NA,"yes","yes","yes","no",0,377
"283418",13768642,"service",NA,"yes","yes","yes","no",0,436
"283419",13768643,"cycleway","track","yes","yes","designated","no",0,186
"283420",13768644,"unclassified",NA,"yes","yes","yes","no",0,337
"283421",13768648,"service",NA,"yes","yes","yes","no",0,436
"283422",13768649,"footway",NA,"no","designated","dismount","no",0,185
"283423",13768650,"footway",NA,"no","designated","dismount","no",0,185
"283424",13768651,"footway",NA,"no","designated","dismount","no",0,185
"283425",13768652,"footway",NA,"no","designated","dismount","no",0,185
"283426",13768653,"footway",NA,"no","designated","dismount","no",0,185
"283427",13768656,"residential",NA,"yes","yes","yes","no",0,377
"283428",13768657,"residential",NA,"yes","yes","yes","no",0,377
"283429",13768659,"service",NA,"yes","yes","yes","no",0,436
"283430",13768660,"service",NA,"yes","yes","yes","no",0,436
"283431",13768661,"cycleway","track","yes","yes","designated","no",0,186
"283432",13768662,"footway",NA,"no","designated","dismount","no",0,185
"283433",13768663,"steps",NA,"no","yes","dismount","no",0,570
"283471",13771594,"residential",NA,"yes","yes","yes","no",0,377
"283472",13771595,"service",NA,"yes","yes","yes","no",0,436
"283473",13771596,"residential",NA,"yes","yes","yes","no",0,377
"283474",13771599,"residential",NA,"yes","yes","yes","no",0,377
"283475",13771600,"residential",NA,"yes","yes","yes","no",0,377
"283476",13771601,"footway",NA,"no","designated","dismount","no",0,185
"283477",13771602,"residential",NA,"yes","yes","yes","no",0,377
"283478",13771603,"residential",NA,"yes","yes","yes","no",0,377
"283479",13771604,"service",NA,"yes","yes","yes","no",0,436
"283480",13771607,"residential",NA,"yes","yes","yes","no",0,377
"283481",13771608,"residential",NA,"yes","yes","yes","no",0,377
"283482",13771609,"service",NA,"yes","yes","yes","no",0,436
"283483",13771610,"service",NA,"yes","yes","yes","no",0,436
"283484",13771611,"residential",NA,"yes","yes","yes","no",0,377
"283485",13771613,"residential",NA,"yes","yes","yes","no",0,377
"283486",13771614,"residential",NA,"yes","yes","yes","no",0,377
"283487",13771615,"service",NA,"yes","yes","yes","no",0,436
"283488",13771616,"residential",NA,"yes","yes","yes","no",0,377
"283489",13771617,"residential",NA,"yes","yes","yes","no",0,377
"283490",13771618,"residential",NA,"yes","yes","yes","no",0,377
"283491",13771619,"residential",NA,"yes","yes","yes","no",0,377
"283492",13771620,"residential",NA,"yes","yes","yes","no",0,377
"283493",13771621,"residential",NA,"yes","yes","yes","no",0,377
"283494",13771622,"service",NA,"yes","yes","yes","no",0,436
"283495",13771623,"residential",NA,"yes","yes","yes","no",0,377
"283496",13771624,"residential",NA,"yes","yes","yes","no",0,377
"283497",13771625,"residential",NA,"yes","yes","yes","no",0,377
"283498",13771627,"residential",NA,"yes","yes","yes","no",0,377
"283499",13771628,"residential",NA,"yes","yes","yes","no",0,377
"283500",13771629,"service",NA,"yes","yes","yes","no",0,436
"283501",13771630,"cycleway","track","yes","yes","designated","no",0,186
"283502",13771631,"service",NA,"yes","yes","yes","no",0,436
"283503",13771632,"unclassified",NA,"yes","yes","yes","no",0,337
"283504",13771633,"service",NA,"yes","yes","yes","no",0,436
"283505",13771634,"footway",NA,"no","designated","dismount","no",0,185
"283506",13771635,"residential",NA,"yes","yes","yes","no",0,377
"283507",13771636,"residential",NA,"yes","yes","yes","no",0,377
"283508",13771637,"residential",NA,"yes","yes","yes","no",0,377
"283509",13771639,"unclassified",NA,"yes","yes","yes","no",0,337
"283550",13775094,"residential",NA,"yes","yes","yes","no",0,377
"283551",13775095,"residential",NA,"yes","yes","yes","no",0,377
"283552",13775096,"residential",NA,"yes","yes","yes","no",0,377
"283553",13775098,"service",NA,"yes","yes","yes","no",0,436
"283554",13775099,"residential",NA,"yes","yes","yes","no",0,377
"283555",13775100,"track",NA,"yes","yes","yes","no",0,227
"283556",13775101,"residential",NA,"yes","yes","yes","no",0,377
"283557",13775103,"footway",NA,"no","designated","dismount","no",0,185
"283558",13775104,"footway",NA,"no","designated","dismount","no",0,185
"283559",13775105,"footway",NA,"no","designated","dismount","no",0,185
"283560",13775106,"steps",NA,"no","yes","dismount","no",0,570
"283561",13775107,"footway",NA,"no","designated","dismount","no",0,185
"283562",13775108,"unclassified",NA,"yes","yes","yes","no",0,337
"283563",13775109,"service",NA,"yes","yes","yes","no",0,436
"283564",13775110,"residential",NA,"yes","yes","yes","no",0,377
"283565",13775111,"residential",NA,"yes","yes","yes","no",0,377
"283566",13775112,"footway",NA,"no","designated","dismount","no",0,185
"283567",13775113,"track",NA,"yes","yes","yes","no",0,227
"283568",13775116,"footway",NA,"no","designated","dismount","no",0,185
"283569",13775118,"service",NA,"yes","yes","yes","no",0,436
"283570",13775119,"residential",NA,"yes","yes","yes","no",0,377
"283571",13775120,"residential",NA,"yes","yes","yes","no",0,377
"283572",13775121,"residential",NA,"yes","yes","yes","no",0,377
"283573",13775122,"service",NA,"yes","yes","yes","no",0,436
"283574",13775123,"footway",NA,"no","designated","dismount","no",0,185
"283575",13775124,"footway",NA,"no","designated","dismount","no",0,185
"283576",13775125,"footway",NA,"no","designated","dismount","no",0,185
"283577",13775126,"footway",NA,"no","designated","dismount","no",0,185
"283578",13775127,"service",NA,"yes","yes","yes","no",0,436
"283579",13775128,"service",NA,"yes","yes","yes","no",0,436
"283580",13775129,"track",NA,"yes","yes","yes","no",0,227
"283581",13775130,"residential",NA,"yes","yes","yes","no",0,377
"283582",13775131,"residential",NA,"yes","yes","yes","no",0,377
"283583",13775132,"residential",NA,"yes","yes","yes","no",0,377
"283584",13775133,"residential",NA,"yes","yes","yes","no",0,377
"283585",13775134,"footway",NA,"no","designated","dismount","no",0,185
"283586",13775135,"footway",NA,"no","designated","dismount","no",0,185
"283587",13775136,"residential",NA,"yes","yes","yes","no",0,377
"283588",13775138,"footway",NA,"no","designated","dismount","no",0,185
"283589",13775139,"footway",NA,"no","designated","dismount","no",0,185
"283590",13775140,"residential",NA,"yes","yes","yes","no",0,377
"283591",13775141,"residential",NA,"yes","yes","yes","no",0,377
"283592",13775142,"residential",NA,"yes","yes","yes","no",0,377
"283593",13775143,"steps",NA,"no","yes","dismount","no",0,570
"283594",13775144,"footway",NA,"no","designated","dismount","no",0,185
"283595",13775145,"steps",NA,"no","yes","dismount","no",0,570
"283596",13775146,"footway",NA,"no","designated","dismount","no",0,185
"283597",13775148,"steps",NA,"no","yes","dismount","no",0,570
"283598",13775149,"steps",NA,"no","yes","dismount","no",0,570
"283599",13775151,"residential",NA,"yes","yes","yes","no",0,377
"283600",13775152,"steps",NA,"no","yes","dismount","no",0,570
"283621",13776407,"track",NA,"yes","yes","yes","no",0,213
"283622",13776408,"track",NA,"yes","yes","yes","no",0,227
"284011",13816050,"steps",NA,"no","yes","dismount","no",0,570
"284012",13816051,"steps",NA,"no","yes","dismount","no",0,570
"284171",13853744,"footway",NA,"no","designated","dismount","no",0,185
"284172",13853745,"footway",NA,"no","designated","dismount","no",0,185
"284173",13853746,"footway",NA,"no","designated","dismount","no",0,185
"284174",13853748,"residential",NA,"yes","yes","yes","no",0,377
"284175",13853750,"footway",NA,"no","designated","dismount","no",0,185
"289249",14314857,"residential",NA,"yes","yes","yes","no",0,377
"289250",14314858,"residential",NA,"yes","yes","yes","no",0,377
"289251",14314860,"residential",NA,"yes","yes","yes","no",0,377
"289252",14314861,"residential",NA,"yes","yes","yes","no",0,377
"289253",14314862,"residential",NA,"yes","yes","yes","no",0,377
"289254",14314863,"residential",NA,"yes","yes","yes","no",0,377
"289255",14314864,"residential",NA,"yes","yes","yes","no",0,377
"289256",14314866,"residential",NA,"yes","yes","yes","no",0,377
"289366",14326208,"tertiary",NA,"yes","yes","yes","no",0,67
"290091",14382638,"secondary",NA,"no","no","yes","no",0,272
"290092",14382639,"unclassified",NA,"yes","yes","yes","no",0,337
"290093",14382641,"residential",NA,"yes","yes","yes","no",0,377
"290094",14382642,"footway",NA,"no","designated","dismount","no",0,185
"290095",14382643,"residential",NA,"yes","yes","yes","no",0,377
"290096",14382645,"service",NA,"yes","yes","yes","no",0,436
"290097",14382646,"residential",NA,"yes","yes","yes","no",0,377
"290098",14382648,"residential",NA,"yes","yes","yes","no",0,377
"290099",14382649,"footway",NA,"no","designated","dismount","no",0,185
"290100",14382650,"residential",NA,"yes","yes","yes","no",0,377
"290101",14382651,"service",NA,"yes","yes","yes","no",0,436
"290102",14382652,"residential",NA,"yes","yes","yes","no",0,377
"290103",14382654,"residential",NA,"yes","yes","yes","no",0,377
"290104",14382655,"footway",NA,"no","designated","dismount","no",0,185
"290105",14382656,"footway",NA,"no","designated","dismount","no",0,185
"290106",14382657,"footway",NA,"no","designated","dismount","no",0,185
"290107",14382658,"service",NA,"yes","yes","yes","no",0,436
"290108",14382661,"footway",NA,"no","designated","dismount","no",0,185
"290370",14407931,"primary",NA,"no","no","yes","yes",0,396
"290371",14407934,"primary",NA,"no","no","yes","no",1548002,47
"290377",14411238,"footway",NA,"no","designated","dismount","no",0,185
"290378",14411239,"steps",NA,"no","yes","dismount","no",0,570
"290379",14411241,"footway",NA,"no","designated","dismount","no",0,185
"290380",14411242,"footway",NA,"no","designated","dismount","no",0,185
"290381",14411243,"footway",NA,"no","designated","dismount","no",0,185
"290382",14411244,"steps",NA,"no","yes","dismount","no",0,570
"290383",14411245,"footway",NA,"no","designated","dismount","no",0,185
"290384",14411246,"footway",NA,"no","designated","dismount","no",0,185
"290385",14411247,"steps",NA,"no","yes","dismount","no",0,570
"290386",14411248,"footway",NA,"no","designated","dismount","no",0,185
"290387",14411250,"steps",NA,"no","yes","dismount","no",0,570
"290388",14411251,"footway",NA,"no","designated","dismount","no",0,185
"290389",14411252,"footway",NA,"no","designated","dismount","no",0,185
"290390",14411253,"cycleway","track","yes","yes","designated","no",3179002,85
"290391",14411254,"footway",NA,"no","designated","dismount","no",0,185
"290392",14411255,"steps",NA,"no","yes","dismount","no",0,570
"290393",14411257,"footway",NA,"no","designated","dismount","no",0,185
"290394",14411258,"footway",NA,"no","designated","dismount","no",0,185
"290395",14411259,"footway",NA,"no","designated","dismount","no",0,185
"290396",14411260,"footway",NA,"no","designated","dismount","no",0,185
"290397",14411261,"cycleway","track","yes","yes","designated","no",3179002,85
"290398",14411262,"footway",NA,"no","designated","dismount","no",0,185
"290399",14411263,"footway",NA,"no","designated","dismount","no",0,185
"290400",14411265,"steps",NA,"no","yes","dismount","no",0,570
"290401",14411266,"steps",NA,"no","yes","dismount","no",0,570
"290409",14411700,"footway",NA,"no","designated","dismount","no",0,185
"290410",14411701,"footway",NA,"no","designated","dismount","no",0,185
"290411",14411702,"footway",NA,"no","designated","dismount","no",0,185
"290412",14411703,"footway",NA,"no","designated","dismount","no",0,185
"290413",14411705,"steps",NA,"no","yes","dismount","no",0,570
"290414",14411706,"footway",NA,"no","designated","dismount","no",0,185
"290415",14411708,"footway",NA,"no","designated","dismount","no",0,185
"291362",14624577,"secondary",NA,"no","no","yes","no",0,272
"291844",14724715,"footway",NA,"no","designated","dismount","no",0,185
"291845",14724717,"footway",NA,"no","designated","dismount","no",0,185
"291846",14724719,"footway",NA,"no","designated","dismount","no",0,185
"291847",14724720,"footway",NA,"no","designated","dismount","no",0,185
"291848",14724721,"footway",NA,"no","designated","dismount","no",0,185
"291849",14724724,"footway",NA,"no","designated","dismount","no",0,185
"291850",14724726,"steps",NA,"no","yes","dismount","no",0,570
"291851",14724727,"unclassified",NA,"yes","yes","yes","no",0,337
"291852",14724729,"steps",NA,"no","yes","dismount","no",0,570
"291853",14724730,"footway",NA,"no","designated","dismount","no",0,185
"291854",14724731,"residential",NA,"yes","yes","yes","no",0,377
"291855",14724732,"residential",NA,"yes","yes","yes","no",0,377
"291856",14724734,"residential",NA,"yes","yes","yes","no",0,377
"291857",14724735,"unclassified",NA,"yes","yes","yes","no",0,337
"291858",14724736,"unclassified",NA,"yes","yes","yes","no",0,337
"291859",14724737,"service",NA,"yes","yes","yes","no",0,436
"291860",14724739,"unclassified",NA,"yes","yes","yes","no",0,337
"291861",14724740,"footway",NA,"no","designated","dismount","no",0,185
"292873",14850336,"service",NA,"yes","yes","yes","no",0,436
"292888",14855961,"residential",NA,"yes","yes","yes","no",0,377
"292889",14855963,"service",NA,"yes","yes","yes","no",0,436
"292890",14855964,"residential",NA,"yes","yes","yes","no",0,377
"292891",14855965,"residential",NA,"yes","yes","yes","no",0,377
"292892",14855966,"footway",NA,"no","designated","dismount","no",0,185
"292893",14855967,"residential",NA,"yes","yes","yes","no",0,377
"292894",14855968,"residential",NA,"yes","yes","yes","no",0,377
"292895",14855970,"residential",NA,"yes","yes","yes","no",0,377
"292896",14855971,"residential",NA,"yes","yes","yes","no",0,377
"292897",14855972,"residential",NA,"yes","yes","yes","no",0,377
"292898",14855973,"footway",NA,"no","designated","dismount","no",0,185
"292899",14855974,"footway",NA,"no","designated","dismount","no",0,185
