"","id","originalTags","name","network","cnRef","sumLengthsKm","rating"
"937",2264231,"name=Fosse 2	ncn=proposed	network=ncn	ref=48	route=bicycle	state=proposed	type=route","Fosse 2","ncn","48","34","neutral"
"938",2266230,"name=Lee Path	network=lcn	route=bicycle	type=route","Lee Path","lcn",NA,"2","suggested"
"939",2266561,"route=bicycle	type=route	network=lcn","Local cycle network","lcn",NA,"0","suggested"
"940",2270946,"mtb:type=crosscountry	name=I should coco	route=mtb	type=route","I should coco",NA,NA,"0","neutral"
"941",2270947,"mtb:type=crosscountry	name=The twig trail	route=mtb	source=GPS on HTC	type=route","The twig trail",NA,NA,"0","neutral"
"942",2277422,"lcn=proposed	name=Chorleywood to Rickmansworth (proposed)	network=lcn	ref=proposed	roundtrip=no	route=bicycle	state=proposed	type=route","Chorleywood to Rickmansworth (proposed)","lcn","proposed","5","neutral"
"943",2277423,"lcn=proposed	name=Alternative Chorleywood to Rickmansworth (proposed)	network=lcn	ref=alternative	roundtrip=no	route=bicycle	state=proposed	type=route","Alternative Chorleywood to Rickmansworth (proposed)","lcn","alternative","1","neutral"
"944",2278179,"type=route	distance=40	name=Lough Gill Cycle Loop	network=rcn	route=bicycle","Lough Gill Cycle Loop","rcn",NA,"20","touring"
"945",2293737,"name=NCN National Route 753	network=ncn	ref=753	route=bicycle	type=route","NCN National Route 753","ncn","753","10","continuous"
"946",2295644,"name=Keelman's Way	network=ncn	ref=141	route=bicycle	type=route","Keelman's Way","ncn","141","6","continuous"
"947",2296656,"name=NCN 236	network=ncn	route=bicycle	type=route","NCN 236","ncn",NA,"16","neutral"
"948",2305158,"designation=Bridleway	name=Farleys Lane bridleway	network=lcn	route=bicycle	type=route","Farleys Lane bridleway","lcn",NA,"2","suggested"
"949",2310193,"name=The Golden Way	network=lcn	route=bicycle	type=route","The Golden Way","lcn",NA,"7","suggested"
"950",2313385,"name=Aber Cycleway	network=ncn	ref=475	route=bicycle	type=route","Aber Cycleway","ncn","475","7","continuous"
"951",2319018,"route=bicycle	type=route	name=Link to Lon Las Cymru	network=ncn	ref=(8)","Link to Lon Las Cymru","ncn","(8)","4","continuous"
"952",2326858,"ncn=proposed	network=ncn	ref=15	route=bicycle	state=proposed	type=route","National cycle network 15","ncn","15","4","neutral"
"953",2342279,"name=Rickmansworth to Croxley Green	network=lcn	route=bicycle	type=route","Rickmansworth to Croxley Green","lcn",NA,"0","suggested"
"954",2350913,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - X-country MTB Trail	route=mtb	type=route","Rostrevor Forest - X-country MTB Trail",NA,NA,"0","neutral"
"955",2361760,"name=Wexford Cycle Hub 3	network=rcn	ref=3	route=bicycle	type=route","Wexford Cycle Hub 3","rcn","3","77","touring"
"956",2370403,"color=0000ff	colour=0000ff	name=Blue cycle route	network=lcn	ref=Blue	route=bicycle	type=route","Blue cycle route","lcn","Blue","20","suggested"
"957",2370404,"network=lcn	ref=Yellow	route=bicycle	type=route	color=ffff00	name=Yellow cycle route","Yellow cycle route","lcn","Yellow","19","suggested"
"958",2371456,"color=ff0000	colour=ff0000	name=Red cycle route	network=lcn	ref=Red	route=bicycle	type=route","Red cycle route","lcn","Red","19","suggested"
"959",2371459,"color=ffffff	name=White cycle route	network=lcn	ref=White	route=bicycle	type=route","White cycle route","lcn","White","0","suggested"
"960",2371511,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"961",2371637,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"962",2379132,"name=NCN National Route 627	network=ncn	ref=627	route=bicycle	type=route","NCN National Route 627","ncn","627","10","continuous"
"963",2380835,"route=bicycle	type=route	color=007f00	name=Green cycle route	network=lcn	ref=Green","Green cycle route","lcn","Green","12","suggested"
"964",2391291,"name=NCN2 Alt	network=lcn	route=bicycle	type=route","NCN2 Alt","lcn",NA,"2","suggested"
"965",2401425,"name=NCN National Route 622	network=ncn	ref=622	route=bicycle	type=route","NCN National Route 622","ncn","622","27","continuous"
"966",2403940,"name=Chris Hoy Cycle Way	network=lcn	route=bicycle	type=route","Chris Hoy Cycle Way","lcn",NA,"4","suggested"
"967",2403959,"name=Galston to Mauchline & Catrine Cycle Route	network=lcn	route=bicycle	type=route","Galston to Mauchline & Catrine Cycle Route","lcn",NA,"14","suggested"
"968",2411579,"name=Laois Cycle Trail - Cullahill Mountain	network=rcn	ref=2A	route=bicycle	source=http://www.irelandundiscovered.com/, GPS	type=route","Laois Cycle Trail - Cullahill Mountain","rcn","2A","6","touring"
"969",2411660,"name=Cullahill	network=rcn	ref=B	route=bicycle	source=http://www.irelandundiscovered.com/	type=route","Cullahill","rcn","B","16","touring"
"970",2425699,"ref=681	route=bicycle	type=route	network=ncn","National cycle network 681","ncn","681","18","continuous"
"971",2432770,"fixme=Removed from Route 61 (to be verified)	name=Link to National Route 6	network=lcn	route=bicycle	type=route","Link to National Route 6","lcn",NA,"1","suggested"
"972",2432864,"name=Link to National Route 61	network=lcn	route=bicycle	state=connection	type=route","Link to National Route 61","lcn",NA,"4","suggested"
"973",2443140,"mtb:type=freeride	name=The Soup Dragon	route=mtb	source=Forestry Commission Scotland	type=route","The Soup Dragon",NA,NA,"0","neutral"
"974",2443141,"mtb:scale=1	mtb:type=freeride	name=Gordzilla	route=mtb	source=Forestry Commission Scotland	type=route","Gordzilla",NA,NA,"0","neutral"
"975",2443142,"mtb:scale=1	mtb:type=freeride	name=The Haggis	route=mtb	type=route","The Haggis",NA,NA,"0","neutral"
"976",2444207,"type=route	name=Laggan Wolftrax	route=mtb","Laggan Wolftrax",NA,NA,"0","neutral"
"977",2452530,"name=NCN National Route 1	network=ncn	operator=Sustrans	ref=1	route=bicycle	source=survey	state=alternative	type=route","NCN National Route 1","ncn","1","6","continuous"
"978",2453194,"name=Conkers Circuit	network=lcn	route=bicycle	type=route","Conkers Circuit","lcn",NA,"6","suggested"
"979",2454549,"name=885	network=ncn	ref=885	route=bicycle	type=route","885","ncn","885","8","continuous"
"980",2457624,"mtb:type=crosscountry	name=Guisborough Forest Blue Route	ref=Blue	route=mtb	type=route","Guisborough Forest Blue Route",NA,"Blue","0","neutral"
"981",2457626,"mtb:type=crosscountry	name=Guisborough Forest Red Route	ref=Red	route=mtb	type=route","Guisborough Forest Red Route",NA,"Red","0","neutral"
"982",2457627,"type=route	name=Forest Enterprise Cycle Trail	network=lcn	note=Pace Cycles, Grading System	route=bicycle","Forest Enterprise Cycle Trail","lcn",NA,"0","suggested"
"983",2463791,"network=ncn	ref=3 (alt)	route=bicycle	state=alternate	type=route","National cycle network 3 (alt)","ncn","3 (alt)","0","continuous"
"984",2466488,"name=Witney to Long Hanborough Cycle Path	network=lcn	route=bicycle	source=Local Knowledge	type=route","Witney to Long Hanborough Cycle Path","lcn",NA,"4","suggested"
"985",2470863,"name=Airedale Greenway	network=lcn	roundtrip=no	route=bicycle	type=route","Airedale Greenway","lcn",NA,"2","suggested"
"986",2474192,"route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"987",2501863,"name=North Gower Cycle Route	network=lcn	route=bicycle	type=route","North Gower Cycle Route","lcn",NA,"22","suggested"
"988",2505684,"mtb:type=crosscountry	name=Hairy Coo	route=mtb	type=route","Hairy Coo",NA,NA,"0","neutral"
"989",2513018,"network=ncn	ref=85	route=bicycle	type=route","National cycle network 85","ncn","85","9","continuous"
"990",2513856,"route=bicycle	type=route	name=Link to Great Western Way	network=lcn","Link to Great Western Way","lcn",NA,"1","suggested"
"991",2514475,"name=Rochdale	network=rcn	ref=92	route=bicycle	type=route","Rochdale","rcn","92","2","touring"
"992",2516827,"name=Bowes Railway Path	network=rcn	ref=11	route=bicycle	type=route","Bowes Railway Path","rcn","11","4","touring"
"993",2519639,"name=NCN National Route 76	ncn=yes	ncn_ref=76	network=ncn	ref=76	route=bicycle	type=route","NCN National Route 76","ncn","76","249","continuous"
"994",2519659,"name=NCN National Route 196	ncn=yes	ncn_ref=196	ref=196	route=bicycle	type=route","NCN National Route 196",NA,"196","0","neutral"
"995",2529161,"name=Cynon Trail	network=ncn	ref=478	route=bicycle	type=route","Cynon Trail","ncn","478","17","continuous"
"996",2529694,"name=Verderers Trail	note=Based on one trace in heavy woods. Probably not that accurate.	oneway=yes	route=mtb	type=route	mtb:type=crosscountry","Verderers Trail",NA,NA,"0","neutral"
"997",2529842,"mtb:type=crosscountry	name=Freeminers Trail	oneway=yes	route=mtb	type=route","Freeminers Trail",NA,NA,"0","neutral"
"998",2530039,"name=Great North Cycleway	network=ncn	ref=725	route=bicycle	state=proposed	type=route","Great North Cycleway","ncn","725","3","neutral"
"999",2531380,"name=NCN 4 Chertsey/Weybridge braid	network=ncn	ref=4	route=bicycle	state=alternate	type=route","NCN 4 Chertsey/Weybridge braid","ncn","4","12","continuous"
"1000",2536080,"name=London Cycle Network route Croydon to Sanderstead/Warlingham	network=lcn	route=bicycle	type=route","London Cycle Network route Croydon to Sanderstead/Warlingham","lcn",NA,"6","suggested"
"1001",2541536,"name=Team Valley	network=lcn	route=bicycle	type=route","Team Valley","lcn",NA,"0","suggested"
"1002",2553508,"ref=NB	route=bicycle	type=route	name=National Byway (Wales & border)	network=rcn","National Byway (Wales & border)","rcn","NB","21","touring"
"1003",2555132,"designation=Blue	mtb:type=crosscountry	name=Moel Famau Loop	route=mtb	source=www.mbwales.com	type=route","Moel Famau Loop",NA,NA,"0","neutral"
"1004",2555270,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"1005",2559692,"name=Verulamium Park Cycle Path	network=lcn	route=bicycle	type=route","Verulamium Park Cycle Path","lcn",NA,"1","suggested"
"1006",2560262,"bicycle=yes	mtb:type=crosscountry	name=Auchengean Trail	roundtrip=yes	route=mtb	type=route","Auchengean Trail",NA,NA,"0","neutral"
"1007",2560263,"bicycle=yes	mtb:type=crosscountry	name=Canada Trail	roundtrip=yes	route=mtb	type=route","Canada Trail",NA,NA,"0","neutral"
"1008",2560264,"roundtrip=yes	route=mtb	type=route	bicycle=yes	mtb:type=crosscountry	name=Craigieburn Trail","Craigieburn Trail",NA,NA,"0","neutral"
"1009",2561761,"network=ncn	ref=49	route=bicycle	type=route","National cycle network 49","ncn","49","32","continuous"
"1010",2588324,"name=Tarland Way	network=lcn	route=bicycle	type=route","Tarland Way","lcn",NA,"10","suggested"
"1011",2593659,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section 12	ref=12	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section 12",NA,"12","0","neutral"
"1012",2593660,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section13	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section13",NA,NA,"0","neutral"
"1013",2593661,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section 19	roundtrip=yes	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section 19",NA,NA,"0","neutral"
"1014",2593662,"type=route	distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section20	route=mtb","Rostrevor Forest - x-country MTB - Section20",NA,NA,"0","neutral"
"1015",2593663,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section 3	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section 3",NA,NA,"0","neutral"
"1016",2593665,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section  4	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section  4",NA,NA,"0","neutral"
"1017",2593666,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section 5	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section 5",NA,NA,"0","neutral"
"1018",2593667,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest -x-country MTB - Section 6	roundtrip=yes	route=mtb	type=route","Rostrevor Forest -x-country MTB - Section 6",NA,NA,"0","neutral"
"1019",2593668,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section7	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section7",NA,NA,"0","neutral"
"1020",2596352,"mtb:type=crosscountry	name=East Meon Off Road Cycle Trail	route=mtb	type=route","East Meon Off Road Cycle Trail",NA,NA,"0","neutral"
"1021",2596447,"name=Cheesefoot Head Off Road Cycle Trail	route=mtb	type=route	mtb:type=crosscountry","Cheesefoot Head Off Road Cycle Trail",NA,NA,"0","neutral"
"1022",2596548,"mtb:type=crosscountry	name=Farley Mount Off Road Cycle Trail	route=mtb	type=route","Farley Mount Off Road Cycle Trail",NA,NA,"0","neutral"
"1023",2596552,"mtb:type=crosscountry	name=Farley Mount Off Road Cycle Trail (Shortcut)	route=mtb	type=route","Farley Mount Off Road Cycle Trail (Shortcut)",NA,NA,"0","neutral"
"1024",2596590,"mtb:type=crosscountry	name=Sparsholt Off Road Cycle Trail	route=mtb	type=route","Sparsholt Off Road Cycle Trail",NA,NA,"0","neutral"
"1025",2596629,"mtb:type=crosscountry	name=Winchester Off Road Cycle Trail	network=Hampshire Off-Road Cycle Trails	route=mtb	type=route","Winchester Off Road Cycle Trail",NA,NA,"0","neutral"
"1026",2596688,"mtb:type=crosscountry	name=Horndean Off Road Cycle Trail	route=mtb	type=route","Horndean Off Road Cycle Trail",NA,NA,"0","neutral"
"1027",2596699,"mtb:type=crosscountry	name=Horndean Off Road Cycle Trail (shortcut)	route=mtb	type=route","Horndean Off Road Cycle Trail (shortcut)",NA,NA,"0","neutral"
"1028",2596739,"ref=183	route=bicycle	state=proposed	type=route	name=NCN National Route 183	network=ncn	operator=Sustrans","NCN National Route 183","ncn","183","13","neutral"
"1029",2597006,"name=Route 4	network=ncn	route=bicycle	type=route","Route 4","ncn",NA,"0","neutral"
"1030",2598011,"name=NCN National Route 172	network=ncn	operator=Sustrans	ref=172	route=bicycle	state=proposed	type=route","NCN National Route 172","ncn","172","26","neutral"
"1031",2601231,"mtb:type=crosscountry	name=Hayling Billy Off Road Cycle Trail	route=mtb	type=route","Hayling Billy Off Road Cycle Trail",NA,NA,"0","neutral"
"1032",2601245,"mtb:type=crosscountry	name=Meon Valley Off Road Cycle Trail	route=mtb	type=route","Meon Valley Off Road Cycle Trail",NA,NA,"0","neutral"
"1033",2601274,"mtb:type=crosscountry	name=Petersfield Off Road Cycle Trail	route=mtb	type=route","Petersfield Off Road Cycle Trail",NA,NA,"0","neutral"
"1034",2601320,"mtb:type=crosscountry	name=Queen Elizabeth Off Road Cycle Trail	route=mtb	type=route","Queen Elizabeth Off Road Cycle Trail",NA,NA,"0","neutral"
"1035",2601645,"name=Brockenhurst Station Off Road Cycle Trail	route=mtb	type=route	mtb:type=crosscountry","Brockenhurst Station Off Road Cycle Trail",NA,NA,"0","neutral"
"1036",2603619,"mtb:type=crosscountry	name=Fordingbridge Off Road Cycle Trail	route=mtb	type=route","Fordingbridge Off Road Cycle Trail",NA,NA,"0","neutral"
"1037",2603673,"mtb:type=crosscountry	name=Fordingbridge Off Road Cycle Trail (Shortcut)	route=mtb	type=route","Fordingbridge Off Road Cycle Trail (Shortcut)",NA,NA,"0","neutral"
"1038",2603714,"mtb:type=crosscountry	name=Fritham Off Road Cycle Trail	route=mtb	type=route","Fritham Off Road Cycle Trail",NA,NA,"0","neutral"
"1039",2603946,"mtb:type=crosscountry	name=Hawkhill Inclosure Off Road Cycle Trail	route=mtb	type=route","Hawkhill Inclosure Off Road Cycle Trail",NA,NA,"0","neutral"
"1040",2603983,"mtb:type=crosscountry	name=Lepe Off Road Cycle Trail	route=mtb	type=route","Lepe Off Road Cycle Trail",NA,NA,"0","neutral"
"1041",2603984,"mtb:type=crosscountry	name=Lepe Off Road Cycle Trail (Shortcut)	route=mtb	type=route","Lepe Off Road Cycle Trail (Shortcut)",NA,NA,"0","neutral"
"1042",2609161,"mtb:type=crosscountry	name=Lymington Station Off Road Cycle Trail	route=mtb	type=route","Lymington Station Off Road Cycle Trail",NA,NA,"0","neutral"
"1043",2629434,"ref=5	route=bicycle	type=route	network=lcn","Local cycle network 5","lcn","5","25","suggested"
"1044",2629607,"network=lcn	ref=6	route=bicycle	type=route","Local cycle network 6","lcn","6","13","suggested"
"1045",2629786,"colour=brown	name=South Suffolk Route B	network=rcn	ref=B	route=bicycle	type=route","South Suffolk Route B","rcn","B","38","touring"
"1046",2630255,"colour=brown	name=South Suffolk Route B3	network=rcn	ref=B3	route=bicycle	type=route","South Suffolk Route B3","rcn","B3","8","touring"
"1047",2646359,"designation=National Cycle Network	name=National Cycle Network National Route 222	network=ncn	ref=222	route=bicycle	source=Havant BC / Sustrans	type=route","National Cycle Network National Route 222","ncn","222","27","continuous"
"1048",2648716,"state=proposed	type=route	name=NCN National Route 178	network=ncn	operator=Sustrans	ref=178	route=bicycle","NCN National Route 178","ncn","178","22","neutral"
"1049",2648756,"name=Proposed NCN National Route 18	network=ncn	operator=Sustrans	ref=18	route=bicycle	state=proposed	type=route","Proposed NCN National Route 18","ncn","18","1","neutral"
"1050",2650222,"name=Maple Cross to Rickmansworth	network=lcn	route=bicycle	type=route","Maple Cross to Rickmansworth","lcn",NA,"4","suggested"
"1051",2654670,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section22	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section22",NA,NA,"0","neutral"
"1052",2654694,"distance=km	mtb:type=crosscountry	name=Rostrevor Forest - x-country MTB - Section 10	ref=x10	route=mtb	type=route","Rostrevor Forest - x-country MTB - Section 10",NA,"x10","0","neutral"
